id,"name","department","alias","symptom","bodypart","prone_group","related_ill","definition","etiology","clinical_feature",search_index
4451,"肺泡-毛细血管阻滞综合征","呼吸内科、心血管内科","肺泡毛细管阻塞综合征","右心衰竭,发绀,双肺的吸气爆裂,呼吸困难,咳痰,体重减轻","下肢","暂无","老年人肺气肿,急性心力衰竭,充血性心力衰竭,咳嗽,肺气肿,心力衰竭","肺泡-毛细血管阻滞综合征是构成气体扩散面的肺泡-毛细血管的间壁发生了病变，使氧弥散能力减低的一组病征。",NULL,NULL,0
4452,"下肢静脉血栓形成","心血管内科、血管外科","下肢静脉血栓","皮温降低,迁徙性浅静脉血,静脉血流滞缓,静脉血栓,发绀,溃疡,剧痛,静脉回流障碍,持续性疼痛","下肢","暂无","慢性心功能不全,慢性心力衰竭,急性心力衰竭,肺栓塞,股骨粗隆间骨折,老年人肾病综合,脊髓损伤,静脉曲张","由各种原因所致下肢静脉血流缓慢，通过血液循环流回心脏的血量减少，血液呈高凝状态，淤积在下肢静脉，形成血栓。这些血栓一般与管壁轻度粘连，容易脱落，脱落的游离栓子可引起肺栓塞等严重病变。下肢静脉血栓可发生于下肢任何部位，临床常见的有两类：小腿肌肉静脉丛血栓形成",NULL,NULL,0
4453,"糖尿病足","内分泌科","no","水肿,指趾端干性坏死,肢端缺血,毒血症,慢性溃疡,充血,出汗异常,糖尿,恶心,趾端干枯发黑","下肢","暂无","糖尿病性胃轻瘫,糖尿病伴发的葡,动脉粥样硬化,腹胀,糖尿病心脏病,糖尿病性视网膜,糖尿病合并低血,糖尿病肾病,糖尿病","糖尿病足是指糖尿病患者足部由于神经病变使下肢保护功能减退，大血管和微血管病变使动脉灌注不足致微循环障碍而发生溃疡和坏疽的疾病状态。糖尿病足是糖尿病一种严重的并发症，是糖尿病患者致残，甚至致死的重要原因之一，不但给患者造成痛苦，而且使其增添了巨大的经济负担。",NULL,NULL,770
4454,"小儿先天性面肌双瘫综合征","神经内科","小儿GraefeⅡ综合征","耳聋,小颌,舌肌麻痹,语言发育迟缓,婴儿喂养困难,牙齿咬合无力,流涎,鼻唇沟变浅","下肢","暂无","面瘫,小儿小颌畸形综,小儿颅面骨畸形,智力低下","先天性面肌双瘫综合征即Möbius综合征，又称先天性眼-麻痹、婴儿眼肌萎缩、先天性面瘫、GraefeⅡ综合征、vonGraefe综合征、先天性展神经和面神经麻痹congenitalabducensandfacialnervesparalysi",NULL,NULL,0
4455,"Poncet综合征","风湿科","风湿样结核病","疱疹,淋巴结结核,肌肉萎缩,关节疼痛,弛张热,不规则热,结核中毒,胀感,溃疡,结节","下肢","暂无","反应性关节炎","Poncet综合征又称结核风湿症、结核变态反应性关节炎等，是由于结核杆菌毒素引起的细胞介导的过敏性免疫反应。",NULL,NULL,0
4456,"股神经损伤","骨科","no","小腿内侧感觉丧,股前内侧及小腿,不能屈膝,感觉障碍,神经伤","下肢","暂无","烫伤,股骨颈骨折,股骨干骨折,股外侧皮神经卡,股神经卡压综合,股动脉损伤,瘫痪","股神经起自腰丛，由腰2、3、4神经前支后股组成，它由腰大肌外缘穿出，向下斜行于髂筋膜深面，在腰大肌与髂肌之间到达股筋膜鞘，在髂窝内发出髂肌支及腰大肌支，主干经腹股沟韧带深面、髂腰肌表面，由肌间隙进入股三角，位于股动脉的外侧。股神经穿过腹股沟后2～3cm，分",NULL,NULL,0
4457,"梨状肌综合征","骨科","no","睡眠障碍,下肢的感觉，肌,下肢肿胀和乏力,下肢放射痛","下肢","暂无","骨肿瘤,股骨颈骨折,单神经病与神经,坐骨神经痛,腰椎间盘突出","梨状肌综合征是引起急慢性坐骨神经痛的常见疾病。一般认为，腓总神经高位分支，自梨状肌肌束间穿出或坐骨神经从梨状肌肌腹中穿出。当梨状肌受到损伤，发生充血、水肿、痉挛、粘连和挛缩时，该肌间隙或该肌上，下孔变狭窄，挤压其间穿出的神经、血管，因此而出现的一系列临床症",NULL,NULL,0
4458,"小儿纤维性骨营养不良综合征","儿内科","小儿Albright","甲状腺肿大,性早熟,甲状旁腺功能亢,满月脸,低磷血症,色素斑,尿磷,甲状腺肿,多发性结节,碱性磷酸酶增高","下肢","暂无","高钙血症,佝偻病,卵巢肿瘤,甲状腺肿大,库欣综合征,巨人症,骨肿瘤,小儿甲状腺功能,小儿结节性甲状,骨折","纤维性骨营养不良综合征即McCune-Albright综合征，又名多发性骨纤维化、纤维性骨营养不良症、多发性纤维骨发育不良、多发性纤维结构不良、多",NULL,NULL,0
4459,"手足发绀症","心血管内科","手足发绀","肢端发绀,手脚冰凉,瘙痒,发绀,手与手指胀满感,畏寒,溃疡","下肢","暂无","雷诺病,冻疮,冷球蛋白血症","手足发绀症亦称手足紫绀症、手足紫蓝症，是一种原因未明的，以手足对称性、持续性皮色发绀为特征的末梢血管功能性疾病。",NULL,NULL,0
4460,"帕金森病性痴呆","神经内科","震颤麻痹性痴呆","面具脸,认知功能障碍,手震颤,目光呆滞,慌张步态,紧张性手抖,吞咽障碍,流涎,口齿不清,胀痛","下肢","暂无","多系统萎缩,智能障碍,血管性帕金森综,进行性核上性麻,痴呆综合征","帕金森病是一种缓慢发生的，选择性的，中脑黑质多巴胺能神经元丧失和纹状体多巴胺含量显著减少，导致锥体外系的一系列症状，以运动减少、肌强直、震颤和姿势调节障碍为主要临床表现的疾病。本病多发于中老年人，发病年龄多为55～61岁，病程呈缓慢进行性发展。与老年痴呆有",NULL,NULL,0
4461,"股骨颈骨折","骨科","no","关节肿胀,关节疼痛,屈髋屈膝及外旋,线状骨折,关节肿痛","下肢","暂无","梨状肌综合征,髋关节脱位,髋关节结核,桡骨下端骨折,股骨粗隆间骨折","股骨颈骨折常发生于老年人，随着人的寿命延长，其发病率日渐增高，以50—70岁者为最多。因老年人骨质疏松，股骨颈脆弱，轻微跌倒即可发生骨折。该部位血运较差，若骨折处理不及时、不适当，都会导致骨折不愈合或并发股骨头缺血性坏死，创伤性关节炎，严重地影响老年人的生",NULL,NULL,616
4462,"老年急性动脉栓塞","心血管内科","no","腹痛,头晕,皮肤苍白,“5P”征,发绀,恶心,麻痹,肌肉压痛,肌肉坏死,感觉障碍","下肢","暂无","急性动脉栓塞,动脉粥样硬化,腹痛,大动脉炎,多发性大动脉炎,动脉硬化,血栓闭塞性脉管,闭塞性动脉硬化,休克","急性动脉栓塞是指来自于心脏、近端动脉壁，或者其他来源的栓子随动脉血流冲入并栓塞远端直径较小的分支动脉，继而引起此动脉供血脏器或肢体的缺血坏死，多见于下肢，严重者将最终导致截肢。",NULL,NULL,0
4463,"腓总神经损害","骨科","腓总神经麻痹","跨阈步态,足和足趾不能背,小腿外侧及足背,感觉障碍","下肢","暂无","连续性肢端皮炎,足舟状骨骨软骨,运动神经元病,糖尿病足,手足徐动症","自坐骨神经分出后，沿股二头肌内侧缘斜向外下，穿过腘窝外上方，到达股二头肌腱和腓肠肌外侧头之间，经腓骨长肌深面绕过腓骨颈，分为腓深神经及腓浅神经二终支。支配腓骨长短肌，胫前肌、姆长伸肌、趾长伸肌，姆短伸肌、趾短伸肌及小腿外侧和足背皮肤感觉。腓骨小头、腓骨颈部",NULL,NULL,0
4464,"指甲-髌骨综合征","骨科","甲髌综合征","关节积液,桡骨头发育不良,角形甲弧影,指趾甲缺失,肾脏受累,管型尿,髌骨缺失或发育,关节畸形","下肢","暂无","血尿,蛋白尿,膀胱输尿管反流,肾结石,高血压","指趾甲-髌骨综合征nail-patellasyndrome或遗传性骨-指趾甲营养不良症hereditaryosteo-onychodysplasia，是一种遗传性疾病，其特征是髌骨发育不良或缺失、指趾甲营养障碍、肘发育不良、髂骨角和",NULL,NULL,0
4465,"一氧化碳中毒","急诊科","煤气中毒","昏迷,头晕,心悸,脑缺氧,恶心,胸闷,气急,过度通气,疲乏,抽搐","下肢","暂无","溴中毒,一氧化碳中毒后,一氧化碳中毒,昏迷,安眠药中毒,小儿一氧化碳中,酒精中毒,高血压性脑出血,氰化物中毒,神经症","一氧化碳中毒是含碳物质燃烧不完全时的产物经呼吸道吸入引起中毒。中毒机理是一氧化碳与血红蛋白的亲合力比氧与血红蛋白的亲合力高200～300倍，所以一氧化碳极易与血红蛋白结合，形成碳氧血红蛋白，使血红蛋白丧失携氧的能力和作用，造成组织窒息。对全身的组织细胞均有",NULL,NULL,925
4466,"红斑性肢痛症","皮肤病科","红斑性肢痛病","冻疮,肌肉萎缩,肢端溃疡,皮肤发红,营养障碍,喜凉怕热,呻吟,热痛,溃疡,剧痛","下肢","暂无","手足癣,红皮病,冻疮,血栓闭塞性脉管,末梢神经炎,多发性神经炎,真性红细胞增多","红斑性肢痛症是一种原因不明的肢端远端皮肤阵发性皮温升高，皮肤潮红、肿胀，并产生剧烈灼热痛为特征的一种植物神经系统疾病。环境温度升高可诱发或加剧疼痛;温度降低可使疼痛缓解。任何年龄均可起病，但以青壮年多见。",NULL,NULL,0
4467,"老年人糖尿病周围神经病","内分泌科、神经内科","老年糖尿病周围神经病","头晕,营养障碍,立卧心率差数,食欲不振,恶心,步态不稳,细菌感染,无力,视力障碍,感觉障碍","下肢","暂无","低血压,腹泻,尿毒症,便秘,糖尿病","神经病变是糖尿病最常见的并发症之一，其患病率可达7%～50%，若包括各种亚临床型神经病，则可高达90%，是糖尿病病人致残致死的重要原因，严重威胁着糖尿病患者的健康。神经系统任何部位周围神经、脊髓和脑均可累及，可单一或联合出现，其中以周围神经病变最多见。",NULL,NULL,0
4468,"不安腿综合征","神经内科","不安腿综合症","睡眠障碍,失眠,烦躁不安,睡眠中周期性腿,两条腿不一样长,骨痒,不自主运动","下肢","暂无","帕金森病性痴呆,睡眠障碍,帕金森病,特发性震颤,失眠","不安腿综合征restlessleg，RLS又称多动腿综合征或不宁腿综合征。RLS在各年龄组皆可发病，但多见于40岁以上的壮年。症状主要发生在两下肢，但亦可累及大腿和足部，可以一侧为重，或仅限于一侧下肢，但上肢和手部则很少受累。受累的患",NULL,NULL,191
4469,"小儿血管角质瘤综合征","儿科","小儿Anderson","腹泻,腹痛,高热,丘疹,出汗减少,眼睑浮肿,角膜混浊,反复发烧,抽搐","下肢","暂无","腹痛,结节病,小儿尼曼-皮克,偏瘫,腹泻","血管角质瘤综合征即弥漫性体血管角质，又称Fabry综合征、Anderson-Fabry综合征、Sweeley-Klionsky综合征、Ruiter-Pomp",NULL,NULL,0
4470,"小儿肥胖性生殖无能综合征","儿科","小儿Babinski","女性不孕,尿崩,性发育慢,嗜睡,女性型肥胖,无月经来潮,阴茎短,男子性功能障碍,骨龄延迟","下肢","暂无","高脂蛋白血症,小儿糖尿病,男性不育,隐睾,小儿肥胖通气不,小儿尿崩症","肥胖性生殖无能综合征又称Fröhlich综合征Fröhlichsyndrome、Babinski-Fröhlich综合征、Leaunois-Cleret综合征、肥胖性生殖无能性营养不良症、脑性肥胖症。本病征以幼儿、学龄期男孩多见，肥胖、性器官发育不良",NULL,NULL,0
4471,"腓骨肌萎缩症","神经内科","遗传性运动感觉神经病","营养障碍,跨阈步态,皮肤粗糙,发绀,感觉性共济失调,腱反射消失,弓形足,肌肉的失用性萎,感觉障碍","下肢","暂无","进行性脊肌萎缩,遗传性共济失调,进行性肌营养不,脊柱侧弯,吉兰-巴雷综合","腓骨肌萎缩症Charcot-Marie-Tooth，CMT亦称为遗传性运动感觉神经病，具有明显的遗传异质性，临床主要特征是四肢远端进行性的肌无力和萎缩伴感觉障碍。CMT是最常见的遗传性周围神经病之一发病率约为1/2500。根据临床和电生",NULL,NULL,124
4472,"老年人肥胖症","内分泌科","老年肥胖症","呼吸衰竭,焦虑,猝死,抑郁,体重增加,紧张,高热,充血,腹部型肥胖,背痛","下肢","暂无","动脉粥样硬化,动脉硬化,库欣综合征,单纯性肥胖,甲状腺功能减退,呼吸衰竭,肥胖症,骨质疏松,高血压,脂肪肝","肥胖是机体脂肪细胞数量增加或体积肥大使体内脂肪堆积过多和或分布异常，体重超过标准体重20%以上的病理状态。另一方面，肥胖症又是多种复杂情况的综合体，如它需要与2型糖尿病、高血压、血脂异常、缺血性心脏病等集结出现，因而它又是一个慢性的代谢异常疾病。无明显",NULL,NULL,0
4473,"淤滞性紫癜","血液科","瘀积性紫癜","湿疹,水肿,浅棕色斑点,紫癜,硬化,溃疡","下肢","暂无","水肿,色素紫癜性皮炎,血小板减少性紫,湿疹,淤积性皮炎,痒性紫癜,过敏性紫癜","本病又称肢端血管性皮炎，系由于静脉淤滞而出现的下肢紫癜性损害。常伴有静脉回流阻滞的因素，如静脉曲张和心力衰竭等，以致静脉压力增大、红细胞外渗所致。",NULL,NULL,0
4474,"瘰疬性皮肤结核病","传染科","液化性皮肤结核","皮肤粘连,皮下结节,溃疡,结节","下肢","暂无","孢子丝菌病,放线菌病,梅毒","瘰疬性皮肤结核病又称液化性皮肤结核，是结核杆菌所致的、最常见的皮肤结核病变之一。常伴有其他组织或器官的结核病，其中以淋巴结结核、骨和关节结核最多见。好",NULL,NULL,0
4475,"黏多糖贮积症Ⅲ型","儿内科","山菲利普综合征","耳聋,爪状趾,智力减低,脾肿大,无力,关节僵直,抽风","下肢","暂无","耳聋,黏多糖贮积症,黏多糖贮积症Ⅰ","本型又名山菲利普综合征，为常染色体隐性遗传性病。该型的临床特征和生化异常均不同于Ⅰ、Ⅱ两型，其特征为反应迟钝程度很严重，但周身病变比较轻微。与Ⅰ型不同之处为容貌不似承烀病，侏儒也不明显，亦无角膜浑浊或心脏病等并发症。肘、膝关节有轻度",NULL,NULL,0
4476,"不安腿综合症","神经内科","no","腿前内侧出现感,睡眠中周期性腿,不宁腿综合征","下肢","暂无","不安腿综合征","不安腿综合征系指小腿深部于休息时出现难以忍受的不适，运动、按摩可暂时缓解的一种综合征，又称“不安肢综合征”，早在1672年，英国医生ThomasWillis首次描述了不安腿综合征，该病又称为Ekbom综合征，其临床表现通常为夜间睡眠时，双下肢出现",NULL,NULL,0
4477,"丹痧","呼吸内科、中医科","烂喉痧","红晕,瘙痒,高热,烦躁不安,充血,脱皮,脓性分泌物,畏寒,淋巴结肿大","皮肤","暂无","猩红热,鹅口疮,白喉,扁桃体炎,奶麻,头痛","丹痧是因感受痧毒疫疠之邪所引起的急性时行疾病。临床以发热，咽喉肿痛或伴腐烂，全身布发猩红色皮疹，疹后脱屑脱皮为特征。本病一年四季都可发生，但以冬春两季为多。任何年龄都可发病，尤以2-8岁儿童发病率较高。",NULL,NULL,0
4478,"小儿埃莱尔-当洛综合征","儿内科","小儿埃莱尔","异常矮小,血肿形成,结节,关节松弛,反复出血","皮肤","暂无","膈疝,成骨不全,皮肤松垂,黄瘤,膀胱憩室,埃莱尔-当洛综,先天性心脏病,静脉曲张,脐疝","埃莱尔-当洛综合征又称皮肤弹力过度症、先天性结缔组织发育不良综合征、爱-唐综合征Ehlers-Danlo、Danlos综合征、Sack综合征、Sack-Barabas综合征、VanMeekeventⅠ型综合征、伸展-血管脆性增强",NULL,NULL,0
4479,"杜波组织胞浆菌病","皮肤科","no","皮炎,消瘦,体重减轻,生长缓慢,肉芽肿,淋巴结肿大,乏力","皮肤","暂无","副球孢子菌病,结节病,多发性骨髓瘤,组织胞浆菌病,荚膜组织胞浆菌,老年人多发性骨,贫血","杜波组织胞浆菌病是由荚膜组织胞浆菌杜波变种引起的原发于皮肤、皮下组织及骨组织的肉芽肿性及化脓性损害，很少侵犯肺。",NULL,NULL,0
